timeNs,timeSeconds,vehicleId,latitude,longitude,projectedX,projectedY,speed,heading,active
51000000000,51,veh_0,52.64203956199577,13.566788092882586,,,35.66577100019436,186.32751799415365,true
51000000000,51,veh_1,52.64335081163963,13.566983826983726,,,35.38622469007038,186.3275179941525,true
51000000000,51,veh_2,52.644616932572745,13.567195386521773,,,35.322421664060094,186.8997196608967,true
51000000000,51,veh_3,52.6458692001554,13.567403087434748,,,35.19590916492976,186.89971966090704,true
51000000000,51,veh_4,52.64712926822487,13.56761428035124,,,34.86704657218885,187.0983702930721,true
51000000000,51,veh_5,52.64839117513267,13.567830872268972,,,35.31019175964408,187.09837029306303,true
51000000000,51,veh_6,52.64966433400744,13.568049407503153,,,35.294571927925574,187.09837029306172,true
51000000000,51,veh_7,52.65091065541989,13.568257174703003,,,35.676055126069116,186.80510612248864,true
51000000000,51,veh_8,52.65217784411947,13.56846405977348,,,35.320385201126335,186.8289863035903,true
51000000000,51,veh_9,52.653466121565444,13.568722724018926,,,34.81734357552137,186.82872832337088,true
51000000000,51,veh_10,52.65473123035549,13.56887710041856,,,35.5294805839099,186.33265938410452,true
51000000000,51,veh_11,52.655998094785005,13.569114065812835,,,35.41237440401688,186.33353035528413,true
52000000000,52,veh_0,52.64171772507575,13.566738338038078,,,35.96919079410378,186.9042388770483,true
52000000000,52,veh_1,52.643030172817355,13.566935963260939,,,35.81736020931508,186.3275179941525,true
52000000000,52,veh_2,52.64430337162139,13.56714275308051,,,35.061209192862734,186.9469881362986,true
52000000000,52,veh_3,52.645557750697506,13.5673514294205,,,34.824747726358474,186.8997196608967,true
52000000000,52,veh_4,52.64681143766624,13.567559730237026,,,35.557998075955545,187.09837029307337,true
52000000000,52,veh_5,52.648078074354366,13.567777130985426,,,35.028859268003146,187.09837029306172,true
52000000000,52,veh_6,52.64934929812045,13.56799533108195,,,35.245369986551815,187.0983702930721,true
52000000000,52,veh_7,52.65059611258563,13.568205854667797,,,35.17189025558997,186.80510612248742,true
52000000000,52,veh_8,52.651858374424236,13.568411806433925,,,35.72367023237981,186.80510612248864,true
52000000000,52,veh_9,52.65314977129447,13.568670886430578,,,35.35983754255809,186.82872832338123,true
52000000000,52,veh_10,52.654408343833595,13.568828828071418,,,36.07662615586538,186.33265938411253,true
52000000000,52,veh_11,52.65568537784911,13.569067303059272,,,34.92497668013908,186.33353035529217,true
