timeNs,timeSeconds,vehicleId,latitude,longitude,projectedX,projectedY,speed,heading,active,projectionPolicy,projectionSource
126000000000,126,veh_0,52.61958295335167,13.560605686914545,6922.155435,4470.085296,32.61844574624672,198.21595230600158,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_1,52.62071247350703,13.561320705714081,6973.064538,4594.750437,33.145127630834466,204.42739902861982,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_2,52.62176882301526,13.562179012705245,7033.507995,4711.084198,33.127369114542375,209.4427559033588,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_3,52.62285747278365,13.562969679705255,7089.441884,4831.102574,33.0698788055405,197.35905646699902,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_4,52.62397280184817,13.563237148753164,7110.018901,4954.794711,33.226150814671996,187.14832257868892,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_5,52.62519154999206,13.563466243651355,7128.226929,5090.041547,33.30843215747271,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_6,52.62630631033694,13.563683691890226,7145.415398,5213.738073,32.61470388704445,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_7,52.62750545237882,13.563929965210663,7164.741052,5346.781206,32.78332733865361,224.2653585587042,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_8,52.6286193570136,13.564339499236992,7194.926346,5470.123760,32.06271817301865,191.0491508258282,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_9,52.62978915485523,13.564660896998221,7219.269222,5599.802038,32.495215485775844,189.36008626207445,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_10,52.63089524315479,13.564918479118129,7239.151132,5722.480296,35.568152110036465,188.25471148992239,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
126000000000,126,veh_11,52.632227956578994,13.565176989855695,7259.596823,5870.363925,35.09552688776981,187.0291189048841,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_0,52.61929112799765,13.560511440464984,6915.127464,4437.754300,32.669408491854554,190.4034415036599,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_1,52.62044077522167,13.561150084085897,6960.911748,4564.761196,32.38491390426177,202.8746688125574,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_2,52.62150863991749,13.561948815447979,7017.348697,4682.456037,32.897323242896235,209.4427559033588,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_3,52.62258332109574,13.562815917299925,7078.426066,4800.817416,32.261323350057935,201.9129457324486,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_4,52.62367520198229,13.563202507220819,7107.014380,4921.740756,33.245237104170954,182.41227707860259,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_5,52.62490294492857,13.563409949279375,7123.776934,5058.017235,32.319467296772636,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
